1.302508163452148438e+01 1.346250915527343750e+01 4.067375183105468750e+00 9.596939086914062500e-01 nan
nan 4.526630401611328125e+00 1.053764343261718750e+00 1.401243209838867188e+00 7.521247863769531250e-02
nan 1.026752471923828125e+00 1.783734321594238281e+00 1.586177825927734375e+00 1.984465599060058594e+00
nan nan 7.936940193176269531e-01 1.544173240661621094e+00 2.414813995361328125e+00
nan nan 1.045179367065429688e+00 nan nan
