6.951408386230468750e-01 1.445747375488281250e+00 5.337753295898437500e-01 4.752578735351562500e-01 nan
nan 2.347106933593750000e-01 9.635543823242187500e-02 8.866882324218750000e-02 5.532073974609375000e-02
nan 1.003646850585937500e-02 5.534172058105468750e-02 4.488277435302734375e-02 7.558755874633789062e-01
nan nan 7.236576080322265625e-02 1.369972229003906250e-01 2.240753173828125000e-02
nan nan 3.800582885742187500e-02 nan nan
