1.204009437561035156e+01 1.506464004516601562e+01 2.128214645385742188e+01 8.000610351562500000e+00 nan
nan 8.013637542724609375e+00 1.117062759399414062e+01 7.388495445251464844e+00 9.773094177246093750e+00
nan 3.887332916259765625e+00 5.246880531311035156e+00 4.040247440338134766e+00 3.894917011260986328e+00
nan nan 1.915133714675903320e+00 3.101977348327636719e+00 3.754764556884765625e+00
nan nan 8.669052124023437500e-01 nan nan
