4.693603515625000000e-02 1.816787719726562500e-01 4.122657775878906250e-01 4.230079650878906250e-01 nan
nan 1.524353027343750000e-02 6.845855712890625000e-02 1.174125671386718750e-01 1.325126647949218750e+00
nan 3.890991210937500000e-04 1.576042175292968750e-02 8.530139923095703125e-02 3.397293090820312500e-01
nan nan 7.478094100952148438e-02 2.964658737182617188e-01 1.441688537597656250e-01
nan nan 3.573226928710937500e-02 nan nan
