5.621795654296875000e-01 2.221282958984375000e+00 1.244697570800781250e+00 1.081207275390625000e+00 nan
nan 9.293289184570312500e-01 1.290355682373046875e+00 4.886989593505859375e-01 0.000000000000000000e+00
nan 2.529869079589843750e-01 8.834304809570312500e-01 5.422973632812500000e-01 1.389703750610351562e-01
nan nan 3.717956542968750000e-01 6.161994934082031250e-01 1.099548339843750000e-01
nan nan 1.755847930908203125e-01 nan nan
