4.985809326171875000e-03 3.368377685546875000e-03 7.789611816406250000e-03 1.517868041992187500e-02 nan
nan 5.669975280761718750e-02 2.412223815917968750e-01 2.136020660400390625e-01 8.685493469238281250e-02
nan 7.388305664062500000e-02 3.648633956909179688e-01 3.011169433593750000e-01 9.099578857421875000e-02
nan nan 4.485540390014648438e-01 7.017240524291992188e-01 6.770973205566406250e-01
nan nan 8.425464630126953125e-01 nan nan
