3.789314270019531250e+00 3.789314270019531250e+00 3.789314270019531250e+00 3.789314270019531250e+00 3.789314270019531250e+00
3.843162536621093750e+00 3.843162536621093750e+00 3.843162536621093750e+00 3.843162536621093750e+00 3.843162536621093750e+00
3.897003173828125000e+00 3.897003173828125000e+00 3.897003173828125000e+00 3.897003173828125000e+00 3.897003173828125000e+00
3.950843811035156250e+00 3.950843811035156250e+00 3.950843811035156250e+00 3.950843811035156250e+00 3.950843811035156250e+00
4.004684448242187500e+00 4.004684448242187500e+00 4.004684448242187500e+00 4.004684448242187500e+00 4.004684448242187500e+00
