3.968467712402343750e-01 1.459655761718750000e-01 1.280059814453125000e-01 9.599685668945312500e-02 nan
nan 2.256393432617187500e-02 3.089141845703125000e-02 2.957534790039062500e-02 1.224517822265625000e-02
nan 3.494262695312500000e-03 6.664276123046875000e-03 2.847862243652343750e-02 1.209487915039062500e-01
nan nan 7.206258773803710938e-01 1.157812118530273438e+00 4.317703247070312500e-01
nan nan 8.931255340576171875e-01 nan nan
